polygon_id,buffer_temp_C
7652,34.0502319335938
137096,35.8424371991839
7653,34.0454940795898
82189,34.6043292454311
137106,35.8260481698172
7655,34.0272996085031
82192,34.4419730050223
137123,35.5854236057826
7657,34.0110451834542
82193,34.5914213997977
137124,35.7931992667062
82197,34.5990977287293
7658,34.0364401681083
137132,35.609037399292
82198,34.5858007158552
7989,34.3509565989176
137135,35.777396610805
82201,34.3876179286412
7991,34.4513151986258
137145,35.8079517909459
82202,34.5656226021903
7992,34.4166619437082
137146,35.9849690028599
82205,35.6436495099749
7994,34.595048904419
137152,35.6025625864665
82207,34.381292615618
8218,34.3140569414411
137161,35.6072207859584
82211,34.5793509483337
8224,33.9992076328823
137171,35.6068028041295
82220,34.4123783111572
8225,34.0440319606236
137174,35.607453028361
82227,34.5955238342285
8505,34.0486079624721
137183,36.675902230399
82231,34.4197578430176
8508,34.0426455906459
137269,34.7078514099121
82234,34.6956934247698
8527,34.0152680533273
137274,35.2490561349051
82235,34.578746371799
8816,35.0274587358747
137285,34.8230607169015
82241,34.5308701651437
8817,35.0271949768066
137293,35.2578492164612
82244,34.4111760457357
8818,35.0816584995815
137463,34.9316068376814
82249,34.7846058436802
8819,35.1065962655204
137499,34.9824676513672
82254,34.5310586293538
8988,34.9268286568778
137501,34.9536405290876
82288,34.7177619934082
9467,34.0285802568708
137503,34.9792431422642
82293,34.5487251281738
9496,34.0637211799622
137508,35.1108403887068
82299,34.9941874912807
9607,35.0976535252162
137509,34.9686404636928
82303,34.8640715281169
9621,34.8460050310407
137511,35.0160075596401
82305,34.3037626478407
10207,34.9088749885559
137514,34.7055276234945
82310,34.4763731956482
10214,34.7324976239886
137517,35.0022206987654
82312,34.9648470878601
10217,34.3307484218053
137522,34.4783232552665
82316,34.9247040748596
10218,34.8182629176549
137524,34.5093269348145
82320,34.7482321602958
10223,34.8768887519836
137528,34.4967274665833
82332,34.7233521597726
10226,34.7159892490932
137533,34.4844856262207
82334,34.8230912344796
10231,34.6494543892997
137539,34.4687952314104
82341,34.8137070792062
10233,35.3654646873474
137547,34.462797164917
82343,34.3339691162109
10236,34.5357235499791
137555,34.4632720947266
82346,34.8280653953552
10239,35.3848702566964
137563,34.5490891592843
82363,34.5237097740173
10241,35.3752882821219
137757,35.3595788138253
82366,34.868411064148
10243,34.7334894452776
137790,35.5056348528181
82368,34.3538758414132
10246,34.9030091421945
137853,35.424976348877
82371,34.7040061950684
10250,34.9412819998605
137942,35.33953221639
82374,34.5077939714704
10251,34.7781170436314
137948,35.4870027814593
82376,34.8985185623169
10257,34.9027246747698
137952,35.3507512410482
82378,34.429436819894
10260,34.8897307259696
138016,35.5016032627651
82381,34.6633262634277
10267,34.7320180620466
138025,35.4981160163879
82383,34.5356042044503
10269,34.6590728759766
138227,35.2929524012974
82384,34.883403301239
10272,34.5790195465088
138303,35.7046236310686
82390,34.789998626709
10278,35.3592185974121
138404,34.6303983415876
82394,34.9341654096331
10279,34.7544193267822
138745,35.7386943272182
10280,34.9110897609166
82405,35.0678885323661
138774,35.6540064130511
10291,35.4204260508219
138793,35.9054728916713
82406,34.3691313607352
10298,34.7537988026937
138813,35.6305242265974
82463,35.1395999363491
10300,34.9437457493373
138819,35.5495354788644
82464,34.4137001037598
10304,34.8621203104655
138820,35.8077812194824
82471,34.3075523376465
10306,34.7157581874303
138836,35.6742491722107
82474,34.3467908586775
10309,34.911096572876
138840,35.6741856166295
82479,34.4277877807617
10320,35.3969922746931
138850,35.5322347368513
82484,35.1773370107015
10321,35.4110597882952
82486,34.4792671203613

10324,34.9134412493025
138890,35.7378234863281
82487,35.2897518702916
10330,35.3622943333217
82490,35.1761518205915
138920,35.7549482073103
10337,34.752781867981
82493,35.2889270782471
138932,35.6664014543806
10343,34.6655665806362
138937,35.4525424412319
82499,34.3577586582729
10346,34.9214636484782
138961,35.4373893737793
82500,33.8214808872768
10347,34.6437813895089
138971,35.4255164010184
82502,35.1796441078186
10350,35.3619480133057
138972,34.6528102329799
82508,35.2772397994995
10351,34.7725496292114
138980,35.4144864763532
82514,33.91526222229
10353,34.4777079990932
138988,35.4072113037109
82520,34.3924706776937
10362,34.3781373160226
138995,35.4117300851005
10371,35.356256212507
82529,35.1874089922224
139002,35.4077589852469
10374,34.8692436218262
82537,34.2571389334542
139039,35.6093263626099
82547,34.7680406570435
139043,35.41247013637
82566,36.0703139305115
10387,34.8085305350167
139048,35.6130289350237
10389,34.7152037620544
82576,36.0503670828683
139053,35.4011361258371
82586,36.0141906738281
10402,34.5167487008231
139063,35.3742991856166
82591,35.4414133344378
10413,34.6988062177386
139073,35.3689831324986
82596,35.9651096888951
10417,34.6720695495605
82600,35.43756375994
139085,34.5359960283552
10421,34.7193501790365
82612,35.9651096888951
139195,34.6630358014788
10428,34.8191353934152
139204,34.6729670933315
82617,36.5991859436035
10430,34.7347608293806
82619,35.8948255266462
139234,34.5717457362584
10436,34.6612788609096
82625,35.7803448268345
139254,35.103704240587
10438,34.4607566833496
82637,35.7701196670532
139310,34.7513852800642
10450,34.8961971827916
82643,36.6082124710083
139580,35.8836015065511
10455,34.817503792899
82648,35.7761235918318
139581,35.8553597586496
10461,34.6683082580566
82657,35.8402547836304
139585,35.9096254621233
10465,35.3578338623047
82665,36.6231476919992
10473,34.7119200570243
139595,35.8915650503976
82677,36.2676157270159
139609,36.2050514221191
10474,34.6489884512765
82687,36.2858456202916
139616,35.9421986171177
10478,35.3595676422119
82695,35.537650517055
139622,36.1541985405816
10480,35.3677656991141
82704,35.537650517055
139624,35.9881978716169
10484,34.3132716587612
82750,35.8262448310852
139626,35.9888737996419
11349,34.3336672101702
82758,34.5094470977783
139632,36.1499404907227
11533,34.0195873805455
82761,34.4063692092896
139634,36.0019407272339
11581,34.0167487008231
82768,34.5091694423131
139645,36.046505519322
11585,34.0894115992955
82774,34.8424949645996
139647,36.0018582344055
12656,34.9145126342773
82775,34.5810972849528
139663,36.0776318141392
12703,34.9136662483215
139679,36.0502673557826
82779,34.5145492553711
12711,34.774849482945
139694,36.0302570887974
82780,34.7999877929688
12751,34.9164395332336
82784,34.8658599853516
139708,35.7878467014858
12990,34.4720560709635
82785,34.5847380501883
139723,36.0055095127651
13268,34.9105159214565
139724,36.0055095127651
14384,34.7430082048689
139726,35.9796314239502
82799,34.5170031956264
14614,35.3147713797433
139729,36.0024528503418
82812,34.5866012573242
15018,34.0967965126038
82817,34.7422409057617
139739,35.9478808811733
15107,35.4053867885045
82819,34.5122413635254
139756,35.7801115853446
15109,35.4324618748256
139764,36.12822668893
82820,34.368837084089
15175,34.3197255134583
82824,35.0530526297433
139766,35.7654195513044
15294,34.2979647318522
82832,34.5785059247698
139773,36.1355514526367
15331,34.294695854187
139774,35.8136253356934
82835,35.0423714773996
15334,34.1284806387765
82836,34.7223107474191
139778,35.8342785835266
15354,34.2989213126046
82840,34.5082010541643
139783,36.20628792899
15718,34.2790619986398
82842,34.5570324489049
139784,35.7727061680385
16641,35.2997654506138
82844,35.0407257080078
139786,35.8186618259975
17062,35.2435809544155
82848,34.3260023934501
139790,35.7683236258371
17316,34.8707597520616
82852,34.8339433670044
139796,35.7710331508092
17390,34.0629523141044
82854,35.044563293457
139805,35.9327899387905
17392,34.0120991298131
82876,35.4839572906494
139807,35.8257953098842
17446,34.2028312683106
82881,36.0536651611328
139808,36.3092160906111
17448,34.0910448346819
82887,34.7867708206177
139810,35.9327899387905
17451,34.0623670305525
82929,33.9286815098354
139812,35.9189987182617
17475,34.2104363441467
139813,35.82349722726
82939,33.9286815098354
17477,34.1803915841239
82954,33.9288279215495
139817,35.2713408470154
17479,34.0564542497907
82966,33.9319374084473
139818,35.2891142708915
17481,34.0143653021918
82978,33.9349699020386
139826,35.2960008893694
17482,34.0206980024065
82986,33.9948844909668
139833,35.3078598976135
17516,34.2241091047015
83036,33.9732088361468
139835,35.2431733873155
17517,34.2323940822056
83048,33.972836630685
139838,35.2862401689802
17519,34.0381698608398
83056,33.972836630685
139842,35.3044115702311
17520,34.0275203159877
83062,33.9593794686454
139848,35.2562942504883
17522,34.0096168518066
83131,35.402475629534
17538,35.2568566458566

83133,35.439215523856
139883,36.1344898768834
17634,34.0225176130022
83239,34.344737461635
17636,34.0141312735421
139884,36.0586836678641
83245,34.9939087761773
17677,34.2911507742746
139894,36.1709589276995
83246,34.4127788543701
139921,36.1802355448405
17681,34.2576381138393
83249,34.7652947562082
17705,34.3942707606724
139926,36.3425454033746
83258,34.7441033257378
17706,34.657096862793
139938,36.3815950666155
83265,34.7980461120606
17729,34.4976169041225
139940,36.1216348012288
83266,34.3752474103655
17732,34.3445222037179
139942,36.8475510733468
83268,34.4841482979911
17742,34.8018629891532
139953,36.0594602312361
83289,34.3874822344099
17755,34.2318439483643
139963,36.0755773271833
83290,35.2018067496164
17764,34.5208418709891
139969,36.0734243392944
83291,35.2018067496164
17778,34.6842170715332
139970,36.9243741716657
83292,33.9880738258362
17781,34.8037300109863
139984,36.1073984418597
83293,34.6277983529227
17793,34.43419986301
140012,36.0661871773856
83295,34.3877439498901
17799,34.5013899803162
140017,36.0967990330287
83299,34.4459209442139
17800,34.5498700823103
140027,36.0875729152135
83303,34.4634677342006
140029,36.1293236868722
17804,34.379992893764
83306,35.2475255330404
140036,36.587901524135
17810,34.730464390346
83307,35.2539100646973
17813,34.8089326222738
140042,36.2093189784459
83308,34.4432351248605
17822,34.4654169082642
140045,36.1967339515686
83311,34.4565233503069
17827,34.4851929800851
140048,36.1057370503744
83313,35.244010925293
17833,34.452023097447
140061,35.2191734313965
83315,35.2484583173479
140066,35.2111184256417
17844,34.7578626360212
83324,35.2303739275251
140076,35.1664524078369
17847,34.8144561767578
83326,34.4532519749233
140082,35.1539101600647
17853,34.6022143363953
83329,34.4725600348579
17940,34.5879952566964
140084,35.1677261352539
83332,35.2450776100159
17953,34.7022372654506
140091,35.156867980957
83335,35.2677830287388
17961,34.7903344290597
140097,35.1604134695871
83347,35.8489815848214
17989,34.6927054268973
140104,35.1597191946847
83354,34.8086179097494
140109,35.3136422293527
18000,34.7848777770996
83359,36.0548510551453
140118,35.3221898760114
18025,34.6153531074524
83369,36.0720672607422
18031,34.690570195516
140127,35.3285642351423
83387,34.7926025390625
18034,34.6670717511858
140139,35.3367527553013
83390,34.7754364013672
18042,34.7711470467704
140149,35.3098978315081
83399,34.7911360604422
18048,34.8612098693848
140157,35.3113479614258
83438,34.5081383841378
140169,35.318964276995
18367,34.3947092692057
140178,35.3222396850586
83445,34.285459790911
18390,34.5473551068987
83446,34.512136731829
140198,35.2895703996931
18409,34.3817858695984
83451,34.9823117937361
140207,35.2862326304118
18412,34.5178078545464
83453,35.2167739868164
140217,35.2813911437988
18425,34.5419889177595
83462,34.9775968279157
140226,35.2796527317592
18430,34.548180103302
83464,35.2601770673479
140237,35.2801513671875
18436,34.4803848266602
140255,35.2835284641811
83466,34.2541071573893
18439,34.4312406267439
83474,34.9818175179618
140264,35.2810363769531
18446,34.1203937530518
83482,35.2882979256766
140273,35.2749772071838
18795,33.6892563956125
83483,34.5387806892395
140279,35.1774566650391
18994,34.866208757673
83490,34.5409545898438
140284,35.2719895499093
18997,34.9554508754185
83496,34.3148684501648
140287,35.2781419754028
18998,35.0121214730399
83499,35.3299298967634

19020,35.018053327288
83500,34.5393071174622
140306,35.2741524832589
19030,34.9687265668597
83504,34.3191375732422
140317,35.2406005859375
19031,34.9714001246861
83511,34.545449256897
140325,35.2305319649833
19033,34.8659417288644
83518,34.5710821151733
140371,35.3832441057478
19034,34.9587385995047
83528,34.483521938324
140372,35.7701161702474
19035,34.9737167358398
83540,35.0588159561157
140378,35.451005935669
19059,35.0427594866071
83546,35.0503489176432
140379,35.7751132420131
19068,34.935505549113
83547,35.2607716151646
140383,35.7380278451102
19070,34.8335963657924
83552,34.5125528971354
140392,35.5206636701311
19071,34.9401888166155
83555,34.996027810233
19072,34.9788649422782

83558,35.2577857971191
19073,34.9574459620885
140413,35.7756512959798
83560,34.2472850254604
140420,35.7589547899034
19095,35.0116356743707
83561,35.0497153145926
140431,35.4997460501535
19096,35.0568384443011
83566,35.1436565944127
140436,35.7121315002441
19104,34.9797161647252
83568,34.3338906424386
19109,34.9527735710144
140444,35.7165923118591
83570,35.0602957407634
19110,34.9936125619071
140459,34.7035146440779
83609,34.4435326712472
140461,35.375617980957
19111,34.9631064278739
83615,34.4884601169162
19133,35.0113410949707
140470,35.6221370697022
83619,34.3458246503557
140478,35.3731182643345
19172,32.0258083343506
83651,34.7382866995675
140482,35.2925115312849
19218,33.5167660183377
83653,34.7002890450614
19443,33.7078110831125
140485,35.3888250078474
83658,34.2931796482631
19783,35.184578704834
140491,35.7741868155343
83667,34.7061055501302
140494,35.4324073791504
19808,34.2942978995187
83678,34.3856844902039
19824,33.923289162772
140522,35.7375798906599
83682,34.2908592224121
140524,35.2137928009033
19826,34.2251957484654
83690,34.9371344248454
140531,35.7257232666016
19828,34.202880859375
83697,34.3601820809501
19874,35.1439258030483
140532,35.7384556361607
83705,34.4766796657017
19892,34.2760865347726
140535,35.2110639299665
83707,34.9230728149414
19905,34.2074192592076
140558,35.2065228053502
83711,34.3309764862061
19947,34.2102317810059
140575,35.6334511893136
83715,34.4994474138532
140576,35.2320109776088
19956,34.2329733712333
83722,34.7353388468424
140583,35.6133279800415
19986,34.2319777352469
83725,34.5254793167114
19993,33.7654653276716
140595,35.6665849685669
83727,34.8623984200614
19995,34.203423500061
140599,35.7336175101144
83733,34.4381506783622
20027,34.2334605625698
140607,34.9640306745257
83763,35.4016704559326
20033,33.8045528956822
140919,35.0859707423619
83810,35.4737319946289
140940,35.2327079772949
20035,34.2465062822614
83818,35.4869705200195
140946,34.2375106811523
20040,33.9069012233189
83830,35.4955949783325
20165,33.9706783294678
140980,35.2817284720285
83842,35.3248318263463
20700,34.8948723929269
140984,36.8475227355957
83860,35.1525192260742
20861,35.1586952209473
140988,35.2684446062361
83861,34.512136731829
20955,35.2498524983724
140989,35.3457374572754
83862,34.426331111363
140991,33.9761565072196
21098,34.1659671238491
83915,34.5362619672503
140999,35.5069345746722
21099,34.170693397522
83940,34.4956636428833
141009,35.7131222316197
21111,34.1311334882464
83947,34.5815200805664
21146,34.1600060462952
141010,35.3187097821917
83950,33.8479270935059
21147,34.1697866651747
141019,36.0381262642997
83954,34.5399971008301
21159,34.1265377998352
141021,34.1948407491048
83971,34.5464673723493
21197,34.175039768219
141027,35.3158427647182
83982,34.5156762259347
141040,36.3511554173061
21207,34.1222773960659
84004,34.5027074813843
21352,33.696665763855
141073,34.921509878976
84007,34.6203024727958
21438,32.6553720746722
141080,35.6970018659319
84009,34.5804470607213
21469,32.6129831586565
141095,36.33825138637
84016,34.4494470868792
21474,32.5568059285482
141104,36.0044188499451
84018,34.5258729117257
141110,35.3088155473982
21492,34.6927195957729
84019,34.6108125959124
141113,35.8654079437256
21497,34.804865700858
84021,34.7392067909241
141120,35.7455635070801
21586,34.7605917794364
84026,34.4647527422224
21590,34.4208771841867
141122,35.5884835984972
84027,34.611328125
21593,34.8098406110491
141178,36.0773232777913
84035,34.6007189069475
21599,34.8824795314244
141179,35.0613536834717
84037,34.6316528320313
141184,36.0864686965942
21604,34.6618085588728
84042,34.56823185512
141186,35.0538286481585
21619,34.2894922892253
84043,34.5168895721436
141191,36.084764957428
21676,34.7780461992536
84047,34.6316947937012
21677,34.4070380074637

84048,34.4212368556431
141206,35.9442131042481
21679,34.8784424918039
84055,34.516902923584
141207,35.855263710022
21707,34.2144437517439
84057,34.598840713501
141208,35.8032046726772
21723,34.4486470903669
84066,34.495719909668
141211,35.5249197823661
84074,34.4820998055594
21733,34.3050771440779
141247,34.5492128644671
84084,34.4863046918597
21761,34.1830735206604
141345,35.6743594578334
84089,34.3481281825474
21963,33.8499007225037
141396,35.7703786577497
84094,31.3028749738421
21999,34.0805902481079
141408,35.7709830147879
84102,31.296770640782
22006,33.8144602094378
141417,35.8064787728446
22077,34.3527663094657
84103,35.4457773481097
141440,35.9826398577009
22079,34.2242725917271
84111,31.0952647072928
141676,35.6182661056519
84112,34.1937103271484
22083,34.3501341683524
141711,35.3683099746704
22117,34.2730037144252
84121,34.2754364013672
141747,35.6039483206613
22119,34.242603302002
84122,35.3754425048828
142471,35.1310430254255
22131,34.2535705566406
84124,30.9074698856899
142477,35.1628025599888
22325,32.6230735778809
142483,35.1715992518834
22327,33.0561735970633
84132,35.357847849528
142551,35.1385498046875
22329,33.7754416465759
84136,30.8869154793876
142577,35.1949370247977
22367,32.592104775565
84140,35.2595338821411
142595,35.1724424362183
22373,32.7535171508789
84144,34.3055572509766
142743,34.2246022224426
22407,32.4631936209542
84152,35.1761136736189
142745,34.5668443952288
22410,32.6608036586217
84156,34.3739858354841
142746,34.5593914985657
22416,32.7621492658343
84199,34.99622126988
142747,34.4986432393392
22418,33.8444426400321
84215,34.5978742327009
142751,34.5218189784459
22454,32.629572732108
84216,34.4950089454651
142753,34.2333679199219
22460,32.8217822483608
84226,34.5893750871931
142754,34.535831451416
22494,32.6900105476379
84428,35.3110313415527
142755,34.5113928658622
22600,34.307982308524
84434,35.2174235752651
142756,34.5172413417271
22620,34.2558272225516
84443,35.2344512939453
142771,34.6395067487444
22641,34.3530349731445
84515,35.0444913591657
142777,34.4301659720285
22682,34.3382383074079
84516,35.1258726119995
142780,34.4591345787048
22688,34.7308053970337
84518,34.1933561052595
142781,34.5067531040737
22690,34.8240623474121
84523,35.0551846822103
142783,34.5630863734654
22713,34.7032274518694
84524,34.2626577104841
142785,34.4328144618443
22753,35.6929266793387
84527,34.180344581604
142786,34.3192329406738
22761,35.6110596656799
84537,34.2798619951521
142789,34.5666318620954
22770,35.8313751220703
142791,34.5575158255441
84542,34.0433692932129
22920,33.6667408413357
84545,34.1898651123047
142792,34.4747223854065
23026,34.0794849395752
84553,34.1745727539062
142794,34.5228124346052
23029,34.0504286629813
84556,34.5124222891671
142795,34.5449458530971
23044,34.0659375871931
84558,34.0129383632115
142798,34.1918449401856
23070,34.0568342208862
84561,34.1286751883371
142799,34.5595448811849
23138,36.1183013916016
142802,34.573360988072
84567,34.5842127118792
23492,34.3889252798898
142803,34.4263240269252
84601,34.2586884498596
23493,34.3468851361956
84625,33.9117655072893
142804,34.5515327453613
23496,34.2093644142151
84711,34.1634063720703
142805,34.1918449401856
23535,34.3417543683733
84717,34.3980582101004
142806,34.4244117736816
23539,34.5870699201311
142807,34.6038180759975
84727,34.4332384381975
23540,34.1931697300502
142811,34.5979200090681
84744,34.5754334586007
23577,34.3168819972447
142816,34.4244117736816
84750,34.4110164642334
23580,34.3344296046666
142817,34.4745112827846
84752,34.5609109061105
23582,34.5857865469796
142818,34.5790819440569
84763,33.9666050502232
23584,34.201681137085
142819,34.4574519566127
84764,34.8790702819824
23620,34.3232129414876
142821,34.1700254167829
84774,34.4633075169155
23622,34.1744760785784
142822,34.6045619419643
84781,34.9289370945522
23627,34.2145936148507
142824,34.5675387912326
84783,34.9388040815081
23634,34.0352292742048
142829,34.5355404445103
84788,33.8821749005999
23663,34.2975397109985
142830,34.455203465053
84796,34.9656677246094
23665,34.1770710945129
142832,34.6490533616808
84847,35.5921265738351
23667,34.353095463344
142833,34.6006856645857
84852,35.6350168500628
23679,33.9754126412528
142835,34.4171998160226
84862,34.4868049621582
23704,34.2424994574653
142846,34.6242888314383
84872,35.6085292271205
23708,34.3520883832659
142850,34.5279130935669
84920,35.324147966173
23709,34.3572249412537
142853,34.5883805411203
84984,35.1409239768982
23712,34.2378659929548
142856,34.4649963378906
84999,35.168094090053
23774,35.9327646891276
142863,34.585177898407
85102,34.1736771719796
23817,35.8959715706962
142867,34.5727272033691
85106,34.3716011047363
23860,35.8755480448405
142869,34.1745332990374
85107,34.1836182730539
23870,36.0341001238142
142870,34.5605419703892
85115,34.233699798584
23895,35.8696087428502
142876,34.4075633457729
85152,34.1614717755999
23910,35.9423615591867
142877,34.5790452957153
85154,34.8419254847935
23937,35.8626240321568
142878,34.6022208077567
85157,34.2952353159587
23939,35.9712295532227
142881,34.3861026763916
85159,34.1478029886882
23952,35.9509811401367
142887,34.6004404340472
85170,34.2397984095982
23980,35.8517276218959
142888,34.5245862688337
85178,34.1689267839704
23982,36.2232497079032
142890,34.6348789760045
85197,34.2380763462612
23983,35.9387658437093
142893,34.6462020874023
85199,35.0373246329171
24017,35.0650231497628
142894,34.3347767421177
85202,34.3160416739328
24022,35.0874853134155
142897,34.584589276995
85209,35.0764147440592
24052,34.9342336654663
142904,35.4174074445452
85218,35.1189749581473
24147,34.928048815046
142911,35.0183645884196
85219,35.0585746765137
24154,34.5797031947545
142952,34.9455958775112
85230,35.4369996388753
24192,34.9130697250366
142959,35.0595555986677
85242,34.6352904183524
24460,35.4368329729353
142961,33.9991836547852
85243,34.6870617336697
24461,35.4769172668457
142967,34.4226619175502
85324,34.5335093906948
24477,35.2376213073731
142988,34.9744665963309
85336,34.1575017656599
24493,35.6207930246989
142990,34.0321786063058
