polygon_id,class,pixel_count
167481,5,284
167481,8,41
167481,9,268
167481,11,32
73414,3,11
73414,5,220
73414,7,3
73414,8,85
73414,9,337
73414,11,36
73414,12,14
127421,7,229
127421,8,86
127421,9,340
127421,11,4
127421,12,28
127421,210,4
127421,211,3
127421,212,18
148296,3,29
148296,5,18
148296,7,186
148296,8,121
148296,9,319
148296,10,6
148296,53,19
148296,73,1
148296,210,8
78406,3,251
78406,5,345
78406,8,71
78406,11,39
78406,58,3
114109,7,184
114109,8,189
114109,9,334
72613,3,30
72613,5,9
72613,7,307
72613,8,69
72613,9,233
72613,10,2
72613,11,3
72613,12,38
72613,83,5
72613,93,4
72613,211,4
72613,212,7
159275,3,60
159275,5,125
159275,8,129
159275,9,250
159275,11,13
159275,12,59
159275,85,53
159275,211,14
159275,212,1
129634,3,22
129634,5,1
129634,7,276
129634,8,89
129634,9,240
129634,11,11
129634,12,57
129634,53,7
129634,73,2
129634,211,3
76276,7,30
76276,8,359
76276,9,296
76276,11,9
76276,211,7
163963,7,245
163963,8,121
163963,9,338
105682,3,7
105682,5,9
105682,8,328
105682,9,319
105682,11,39
74585,3,41
74585,5,4
74585,7,245
74585,8,64
74585,9,279
74585,11,2
74585,12,56
74585,53,2
74585,83,2
74585,93,4
74585,212,5
184218,7,273
184218,8,129
184218,9,302
128239,5,37
128239,7,202
128239,8,115
128239,9,279
128239,11,38
128239,12,29
128239,211,3
128239,212,6
74591,3,17
74591,7,189
74591,8,112
74591,9,368
74591,11,3
74591,12,4
74591,73,7
74591,93,2
74591,211,5
160130,3,1
160130,5,43
160130,7,150
160130,8,157
160130,9,349
160130,11,1
160130,211,2
125875,3,4
125875,5,16
125875,7,230
125875,8,136
125875,9,306
125875,11,1
125875,12,2
125875,83,2
125875,93,2
125875,211,7
125875,212,2
75346,7,240
75346,8,125
75346,9,344
161443,5,228
161443,8,88
161443,9,377
161443,12,4
161443,211,1
161443,212,6
126038,7,306
126038,8,126
126038,9,266
126038,12,5
80023,3,36
80023,5,370
80023,8,148
80023,9,136
80023,53,14
157587,3,275
157587,5,118
157587,8,20
157587,9,254
157587,11,19
157587,12,21
125851,7,238
125851,8,59
125851,9,370
125851,11,2
125851,12,17
125851,93,2
125851,210,1
125851,211,1
125851,212,14
77351,5,5
77351,7,225
77351,8,142
77351,9,317
77351,11,6
77351,83,2
77351,93,2
77351,211,3
77351,212,3
167769,3,281
167769,5,4
167769,8,20
167769,9,296
167769,11,38
167769,12,63
167769,211,3
167769,212,4
129734,7,250
129734,8,169
129734,9,289
66283,5,1
66283,7,237
66283,8,101
66283,9,369
168454,3,63
168454,5,106
168454,7,92
168454,8,52
168454,9,246
168454,10,12
168454,12,110
168454,93,2
168454,212,18
111709,3,42
111709,5,2
111709,7,241
111709,8,113
111709,9,298
111709,12,17
77353,7,157
77353,8,179
77353,9,365
77353,11,3
77353,12,1
77353,93,2
77353,211,2
141019,3,29
141019,7,231
141019,8,156
141019,9,264
141019,12,24
105687,8,314
105687,9,320
105687,11,53
105687,211,20
66285,3,5
66285,5,4
66285,7,210
66285,8,157
66285,9,266
66285,10,1
66285,11,24
66285,12,25
66285,211,4
66285,212,9
182907,3,35
182907,5,275
182907,7,46
182907,8,3
182907,9,288
182907,10,7
182907,12,38
182907,53,10
182907,210,7
128346,7,237
128346,8,96
128346,9,296
128346,11,23
128346,12,18
128346,83,11
128346,93,4
128346,211,9
128346,212,14
75837,3,9
75837,5,8
75837,7,243
75837,8,58
75837,9,259
75837,11,1
75837,12,84
75837,210,2
75837,211,4
75837,212,37
181928,5,180
181928,7,108
181928,8,36
181928,9,377
181928,10,2
123799,3,49
123799,5,326
123799,8,50
123799,9,217
123799,11,29
123799,12,37
73534,5,60
73534,8,384
73534,9,265
182952,3,59
182952,5,234
182952,7,16
182952,8,48
182952,9,287
182952,12,60
128367,7,233
128367,8,118
128367,9,321
128367,11,5
128367,12,8
128367,83,5
128367,93,4
128367,211,5
128367,212,6
78622,8,90
78622,9,239
78622,12,10
78622,85,364
182916,3,49
182916,5,276
182916,7,43
182916,9,280
182916,12,51
182916,53,2
123366,3,42
123366,7,170
123366,8,118
123366,9,347
123366,11,1
123366,12,26
75711,3,71
75711,7,232
75711,8,79
75711,9,143
75711,10,10
75711,11,5
75711,12,156
75711,211,2
75711,212,10
182039,5,120
182039,7,270
182039,8,130
182039,9,191
123374,7,186
123374,8,163
123374,9,340
123374,11,2
123374,12,6
123374,93,6
123374,211,2
123374,212,4
76698,3,47
76698,5,6
76698,7,199
76698,8,145
76698,9,159
76698,10,21
76698,11,26
76698,12,86
76698,211,2
76698,212,16
182057,3,83
182057,5,72
182057,7,269
182057,8,62
182057,9,178
182057,10,28
182057,11,7
182057,12,13
182057,73,1
119146,3,4
119146,7,180
119146,8,226
119146,9,297
75449,7,254
75449,8,75
75449,9,376
181217,3,12
181217,5,120
181217,7,97
181217,8,114
181217,9,236
181217,11,11
181217,12,118
124551,3,157
124551,5,118
124551,7,115
124551,8,55
124551,9,90
124551,10,5
124551,11,42
124551,12,113
124551,93,6
124551,212,4
73097,3,31
73097,5,62
73097,8,212
73097,9,269
73097,11,2
73097,87,134
182632,3,118
182632,5,65
182632,7,62
182632,8,29
182632,9,290
182632,10,25
182632,11,88
182632,12,28
124571,3,124
124571,5,138
124571,7,119
124571,8,60
124571,9,85
124571,10,5
124571,11,45
124571,12,123
124571,93,6
124571,212,4
65892,3,7
65892,7,145
65892,8,172
65892,9,319
65892,12,45
65892,93,3
65892,211,4
65892,212,14
124583,3,113
124583,5,145
124583,7,121
124583,8,62
124583,9,83
124583,10,4
124583,11,45
124583,12,124
124583,93,6
124583,212,4
182695,3,113
182695,5,180
182695,8,6
182695,9,282
182695,10,13
182695,11,49
182695,12,66
73485,7,176
73485,8,117
73485,9,396
73485,12,18
182703,3,109
182703,5,110
182703,7,66
182703,8,20
182703,9,220
182703,10,19
182703,11,33
182703,12,127
110032,3,130
110032,5,246
110032,9,138
110032,11,16
110032,12,178
75079,3,32
75079,7,306
75079,8,61
75079,9,275
75079,11,3
75079,12,30
182687,3,87
182687,5,195
182687,8,13
182687,9,310
182687,11,45
182687,12,53
182687,125,4
110051,3,183
110051,5,181
110051,7,67
110051,9,43
110051,11,10
110051,12,223
78245,3,11
78245,5,10
78245,7,358
78245,8,45
78245,9,187
78245,11,11
78245,12,49
78245,93,13
78245,210,3
78245,211,10
78245,212,8
181902,3,1
181902,5,262
181902,7,156
181902,8,53
181902,9,237
84009,3,49
84009,5,655
84009,11,4
72648,3,21
72648,5,138
72648,8,268
72648,9,223
72648,11,17
72648,12,10
72648,53,11
72648,83,7
72648,93,1
72648,211,7
72648,212,3
181912,3,38
181912,5,224
181912,7,77
181912,8,112
181912,9,254
181912,11,2
110023,3,157
110023,5,206
110023,8,5
110023,9,215
110023,11,5
110023,12,117
76068,5,21
76068,7,70
76068,8,190
76068,9,333
76068,11,37
76068,12,33
76068,83,3
76068,211,4
76068,212,16
176659,3,149
176659,5,162
176659,7,66
176659,8,54
176659,9,155
176659,12,121
84783,3,105
84783,5,445
84783,9,140
84783,11,7
84783,12,8
75138,3,35
75138,5,18
75138,7,102
75138,8,120
75138,9,187
75138,11,47
75138,12,176
75138,83,4
75138,93,4
75138,211,6
75138,212,11
181885,5,51
181885,7,169
181885,8,162
181885,9,327
84004,5,709
77377,7,175
77377,8,133
77377,9,399
181996,3,157
181996,5,12
181996,7,51
181996,9,166
181996,10,36
181996,11,52
181996,12,232
84026,3,34
84026,5,672
79955,3,195
79955,5,450
79955,8,32
79955,11,32
167349,3,316
167349,5,118
167349,7,39
167349,9,36
167349,11,17
167349,12,182
84043,5,709
73030,3,42
73030,5,6
73030,7,217
73030,8,95
73030,9,245
73030,11,19
73030,12,65
73030,53,6
73030,93,1
73030,211,2
73030,212,7
166457,3,356
166457,5,120
166457,8,5
166457,9,117
166457,12,107
84055,5,703
78153,3,1
78153,5,22
78153,7,5
78153,8,352
78153,9,271
78153,11,26
78153,12,18
78153,211,5
78153,212,5
124821,3,26
124821,5,99
124821,8,32
124821,9,461
124821,11,25
124821,12,30
124821,53,6
124821,83,4
124821,93,6
124821,211,7
124821,212,9
166470,3,431
166470,5,70
166470,8,4
166470,9,62
166470,12,141
76573,3,36
76573,5,5
76573,7,171
76573,8,96
76573,9,356
76573,12,45
165705,3,364
165705,5,30
165705,9,153
165705,10,81
165705,12,81
109984,3,343
109984,5,144
109984,8,9
109984,9,108
109984,11,16
109984,12,64
109984,53,12
109984,212,13
75335,3,45
75335,5,24
75335,7,266
75335,8,35
75335,9,163
75335,10,20
75335,11,9
75335,12,146
165709,3,392
165709,5,13
165709,9,135
165709,10,66
165709,11,4
165709,12,99
83982,5,707
75172,7,224
75172,8,143
75172,9,282
75172,11,4
75172,12,33
75172,211,6
75172,212,15
178151,5,115
178151,8,327
178151,9,269
84019,5,706
75966,3,156
75966,5,10
75966,7,163
75966,8,50
75966,9,262
75966,12,49
75966,93,2
75966,211,2
75966,212,7
181511,3,262
181511,5,116
181511,9,150
181511,11,9
181511,12,162
181511,117,8
124622,7,166
124622,8,116
124622,9,424
74840,3,10
74840,5,32
74840,7,195
74840,8,137
74840,9,266
74840,12,66
181502,3,241
181502,5,150
181502,9,202
181502,12,109
181502,212,6
110083,3,102
110083,5,259
110083,8,21
110083,9,155
110083,11,31
110083,12,133
110083,53,1
63814,3,5
63814,7,320
63814,8,72
63814,9,272
63814,11,7
63814,12,26
63814,93,2
63814,211,4
63814,212,2
181477,3,114
181477,5,134
181477,8,103
181477,9,176
181477,11,54
181477,12,125
111509,3,118
111509,5,260
111509,8,26
111509,9,174
111509,11,14
111509,12,117
62476,3,3
62476,5,19
62476,7,194
62476,8,35
62476,9,333
62476,10,8
62476,11,1
62476,12,71
62476,73,8
62476,210,9
62476,211,1
62476,212,24
181525,3,117
181525,5,284
181525,9,34
181525,10,7
181525,11,59
181525,12,199
181525,53,3
181525,83,2
181525,93,2
84774,3,203
84774,5,502
72716,3,17
72716,5,25
72716,7,215
72716,8,50
72716,9,259
72716,11,11
72716,12,62
72716,53,1
72716,93,21
72716,210,10
72716,211,10
72716,212,24
166410,3,92
166410,5,176
166410,8,19
166410,9,340
166410,11,1
166410,12,61
166410,53,14
166410,211,2
166410,212,2
124692,5,142
124692,8,64
124692,9,503
77982,3,21
77982,5,86
77982,7,149
77982,8,75
77982,9,305
77982,11,9
77982,12,34
77982,83,8
77982,93,2
77982,211,11
77982,212,6
166416,3,74
166416,5,183
166416,7,1
166416,8,33
166416,9,403
166416,10,7
166416,12,7
124721,3,9
124721,5,36
124721,8,191
124721,9,448
124721,11,4
124721,12,19
81531,3,467
81531,5,195
81531,12,29
81531,53,12
166421,3,76
166421,5,185
166421,7,1
166421,8,37
166421,9,380
166421,10,17
166421,12,7
124745,3,33
124745,5,140
124745,8,50
124745,9,398
124745,12,49
124745,53,17
124745,211,3
124745,212,19
83915,3,24
83915,5,681
83915,9,3
166443,3,361
166443,5,119
166443,8,33
166443,9,172
166443,11,3
166443,12,25
108861,3,37
108861,5,144
108861,8,17
108861,9,400
108861,11,49
108861,12,51
108861,211,2
108861,212,7
18994,3,13
18994,5,45
18994,8,1
18994,9,289
18994,11,12
18994,12,347
166434,3,179
166434,5,115
166434,8,49
166434,9,301
166434,11,10
166434,12,54
122364,3,33
122364,5,12
122364,8,22
122364,9,618
122364,11,8
122364,12,14
35570,3,9
35570,7,146
35570,8,213
35570,9,311
35570,11,5
35570,12,4
35570,53,3
35570,211,13
35570,212,6
167412,3,333
167412,5,220
167412,9,144
167412,12,11
167412,53,2
122462,3,2
122462,5,13
122462,8,22
122462,9,647
122462,11,25
122462,12,3
122462,211,1
34874,3,65
34874,5,10
34874,7,213
34874,8,49
34874,9,269
34874,10,9
34874,11,7
34874,12,86
168801,3,274
168801,5,419
168801,53,15
84781,3,105
84781,5,313
84781,9,272
84781,12,19
38682,7,196
38682,8,102
38682,9,395
38682,11,5
38682,12,2
38682,211,4
38682,212,5
182493,3,422
182493,5,58
182493,12,223
111567,3,182
111567,5,152
111567,7,33
111567,8,7
111567,9,144
111567,11,40
111567,12,137
111567,83,8
111567,211,1
38723,7,204
38723,8,155
38723,9,329
38723,11,5
38723,12,2
38723,211,4
38723,212,5
172190,3,22
172190,5,109
172190,7,166
172190,8,169
172190,9,213
172190,12,28
111617,3,48
111617,5,243
111617,7,45
111617,8,61
111617,9,286
111617,53,9
111617,211,6
111617,212,1
172344,5,16
172344,7,201
172344,8,216
172344,9,218
172344,11,5
172344,12,27
172344,53,3
172344,211,4
172344,212,15
48274,3,286
48274,5,119
48274,9,143
48274,12,154
48274,53,4
48274,93,4
111648,3,64
111648,5,206
111648,7,61
111648,8,53
111648,9,286
111648,11,29
111648,53,3
111648,211,6
111648,212,1
172177,3,3
172177,5,128
172177,7,170
172177,8,164
172177,9,204
172177,12,22
172177,211,3
172177,212,8
111657,3,76
111657,5,210
111657,7,42
111657,8,65
111657,9,281
111657,11,30
111657,12,4
52573,3,273
52573,5,33
52573,7,8
52573,8,6
52573,9,226
52573,10,13
52573,11,31
52573,12,118
149598,3,3
149598,5,4
149598,7,250
149598,8,106
149598,9,268
149598,11,40
149598,12,38
124639,3,24
124639,5,210
124639,8,61
124639,9,393
124639,12,17
27288,3,455
27288,5,61
27288,8,5
27288,9,123
27288,11,4
27288,12,60
153859,3,1
153859,5,28
153859,7,291
153859,8,97
153859,9,288
153859,211,1
153859,212,2
48458,3,327
48458,5,129
48458,7,1
48458,9,24
48458,12,228
90187,3,122
90187,5,165
90187,8,2
90187,9,337
90187,12,55
90187,53,9
90187,93,11
90187,211,3
171901,3,11
171901,5,103
171901,7,180
171901,8,137
171901,9,225
171901,11,25
171901,12,16
171901,211,5
171901,212,3
26475,3,137
26475,5,62
26475,8,36
26475,9,130
26475,10,34
26475,11,73
26475,12,193
26475,53,14
26475,93,1
26475,211,18
26475,212,6
90248,3,253
90248,5,100
90248,8,6
90248,9,288
90248,12,60
154376,5,16
154376,7,286
154376,8,148
154376,9,201
154376,11,5
154376,12,27
154376,53,3
154376,211,4
154376,212,15
50533,3,185
50533,5,124
50533,8,42
50533,9,59
50533,11,79
50533,12,214
90257,3,233
90257,5,73
90257,8,2
90257,9,314
90257,12,79
51331,3,196
51331,5,203
51331,7,1
51331,8,17
51331,9,111
51331,11,43
51331,12,138
110676,5,27
110676,7,173
110676,8,81
110676,9,425
171343,3,34
171343,5,313
171343,7,7
171343,8,10
171343,9,237
171343,10,47
171343,11,47
171343,12,1
171343,83,2
171343,211,9
171343,212,2
35369,5,41
35369,7,191
35369,8,146
35369,9,228
35369,11,7
35369,12,62
35369,211,9
35369,212,20
147682,3,140
147682,5,208
147682,8,10
147682,9,210
147682,12,135
97999,3,431
97999,5,63
97999,12,213
32792,3,201
32792,5,9
32792,7,20
32792,8,27
32792,9,318
32792,10,46
32792,11,2
32792,12,79
96671,3,241
96671,5,96
96671,7,10
96671,8,14
96671,9,7
96671,10,81
96671,11,51
96671,12,208
178550,7,113
178550,8,167
178550,9,424
42624,8,453
42624,9,254
114892,3,19
114892,7,198
114892,8,147
114892,9,314
114892,11,9
114892,12,17
114892,211,1
164007,7,172
164007,8,97
164007,9,435
44500,3,18
44500,5,9
44500,7,231
44500,8,125
44500,9,249
44500,12,70
113030,5,214
113030,8,147
113030,9,334
113030,12,13
178564,3,35
178564,5,145
178564,7,45
178564,9,438
178564,11,33
178564,12,11
41799,3,541
41799,5,22
41799,7,104
41799,10,7
41799,11,33
134145,7,308
134145,8,71
134145,9,316
134145,12,4
134145,93,6
134145,212,4
173018,3,269
173018,5,130
173018,8,12
173018,9,239
173018,10,1
173018,11,18
173018,12,33
69073,3,15
69073,5,23
69073,7,205
69073,8,74
69073,9,315
69073,11,19
69073,12,39
69073,211,9
69073,212,1
147253,3,268
147253,5,196
147253,8,27
147253,9,113
147253,11,2
147253,12,97
113051,3,2
113051,5,4
113051,7,288
113051,8,80
113051,9,320
113051,10,10
70305,3,10
70305,5,105
70305,8,87
70305,9,447
70305,11,11
70305,12,23
70305,53,5
70305,58,5
70305,211,3
70305,212,10
115053,5,67
115053,8,201
115053,9,247
115053,11,1
115053,58,57
115053,85,94
115053,98,33
115053,211,1
115053,212,1
148985,3,69
148985,5,271
148985,8,44
148985,9,170
148985,11,33
148985,12,118
70154,3,139
70154,5,43
70154,8,14
70154,9,463
70154,11,11
70154,12,21
70154,211,9
70154,212,7
113521,5,10
113521,7,202
113521,8,141
113521,9,298
113521,11,19
113521,12,16
113521,83,8
113521,93,2
113521,211,5
113521,212,7
180456,3,133
180456,5,130
180456,7,178
180456,8,9
180456,9,3
180456,10,1
180456,11,33
180456,12,222
44980,3,59
44980,5,21
44980,7,252
44980,8,63
44980,9,198
44980,10,6
44980,12,100
44980,212,6
113209,3,1
113209,5,122
113209,8,212
113209,9,335
113209,57,12
113209,87,22
179208,3,254
179208,5,115
179208,7,9
179208,8,26
179208,9,197
179208,10,27
179208,11,6
179208,12,58
179208,53,8
179208,211,1
44137,3,2
44137,5,54
44137,7,195
44137,8,96
44137,9,274
44137,11,8
44137,12,69
44137,211,4
44137,212,3
94275,3,542
94275,5,147
94275,8,3
94275,9,3
94275,12,10
147910,3,358
147910,5,72
147910,7,9
147910,8,14
147910,9,152
147910,10,51
147910,11,51
147910,12,1
44275,3,21
44275,5,46
44275,7,178
44275,8,106
44275,9,291
44275,12,60
44275,212,1
94308,3,153
94308,5,184
94308,8,49
94308,9,182
94308,11,42
94308,12,100
172542,3,243
172542,5,180
172542,7,5
172542,8,32
172542,9,84
172542,10,2
172542,11,28
172542,12,136
48046,3,236
48046,5,180
48046,7,75
48046,8,9
48046,9,88
48046,10,5
48046,11,8
48046,12,106
104949,3,404
104949,5,236
104949,9,48
104949,12,20
147960,3,342
147960,5,52
147960,7,20
147960,10,52
147960,11,18
147960,12,226
113152,3,34
113152,5,70
113152,7,200
113152,8,112
113152,9,267
113152,10,2
113152,11,7
113152,12,17
48382,3,369
48382,5,71
48382,8,7
48382,9,63
48382,11,18
48382,12,180
144018,3,188
144018,5,143
144018,8,53
144018,9,109
144018,11,13
144018,12,203
178452,3,245
178452,5,75
178452,7,99
178452,8,6
178452,9,24
178452,10,60
178452,11,15
178452,12,181
49023,3,325
49023,5,36
49023,9,171
49023,11,3
49023,12,173
116714,3,8
116714,5,22
116714,7,161
116714,8,197
116714,9,294
116714,11,8
116714,210,3
116714,211,9
49266,5,129
49266,8,32
49266,9,474
49266,12,23
49266,58,50
178448,3,198
178448,5,174
178448,8,40
178448,9,199
178448,12,35
178448,53,5
178448,125,55
178448,211,1
113100,5,9
113100,7,189
113100,8,152
113100,9,355
145633,3,123
145633,5,4
145633,8,11
145633,9,307
145633,11,20
145633,12,242
49754,3,14
49754,5,124
49754,8,40
49754,9,384
49754,58,142
115014,3,8
115014,7,218
115014,8,99
115014,9,334
115014,10,31
115014,12,23
118975,5,27
118975,7,170
118975,8,231
118975,9,243
118975,11,9
118975,12,19
118975,211,8
118975,212,2
145653,3,116
145653,5,37
145653,8,1
145653,9,374
145653,11,8
145653,12,173
2,169
69153,53,1
69153,83,1
69153,93,8
69153,211,2
69153,212,13
148119,3,258
148119,5,79
148119,7,20
148119,8,41
148119,9,145
148119,10,13
148119,11,89
148119,12,62
37853,8,275
37853,85,434
118985,5,27
118985,7,93
118985,8,197
118985,9,328
118985,11,9
118985,12,30
118985,211,8
118985,212,13
178493,3,342
178493,5,90
178493,7,8
178493,8,33
178493,9,129
178493,11,44
178493,12,61
70889,7,297
70889,8,17
70889,9,391
70889,12,2
125221,3,51
125221,5,173
125221,7,50
125221,8,48
125221,9,358
125221,11,15
125221,12,3
125221,53,2
125221,83,2
125221,210,1
125221,211,6
180388,3,119
180388,5,73
180388,7,114
180388,9,251
180388,10,15
180388,11,24
180388,12,108
32837,3,160
32837,5,13
32837,7,29
32837,8,50
32837,9,332
32837,10,2
32837,11,70
32837,12,53
125313,5,65
125313,7,146
125313,8,198
125313,9,301
180660,5,21
180660,7,48
180660,8,227
180660,9,401
180660,11,6
180660,12,5
25663,3,96
25663,5,153
25663,7,53
25663,9,109
25663,10,3
25663,11,16
25663,12,245
25663,53,21
25663,93,3
25663,210,2
25663,211,3
25663,212,3
125325,8,393
125325,9,300
125325,11,5
125325,12,6
125325,83,4
125325,211,1
125325,212,4
146774,3,7
146774,5,274
146774,7,62
146774,8,58
146774,9,300
146774,53,6
146774,83,2
127602,3,11
127602,5,7
127602,7,174
127602,8,36
127602,9,355
127602,10,2
127602,11,29
127602,12,90
25703,3,34
25703,5,96
25703,7,240
25703,8,18
25703,9,284
25703,12,33
146785,3,195
146785,5,138
146785,7,22
146785,8,41
146785,9,71
146785,11,59
146785,12,173
146785,53,5
146785,210,4
146785,211,1
127539,7,244
127539,8,125
127539,9,336
25665,3,94
25665,5,148
25665,7,134
25665,8,69
25665,9,5
25665,12,259
152061,3,185
152061,5,148
152061,7,87
152061,8,15
152061,9,159
152061,12,113
25936,3,36
25936,5,87
25936,7,108
25936,8,13
25936,9,374
25936,10,12
25936,11,46
25936,12,30
123504,3,27
123504,5,55
123504,7,180
123504,8,84
123504,9,272
123504,10,17
123504,11,11
123504,12,45
123504,53,5
123504,93,6
123504,210,5
123504,211,1
123504,212,2
172075,3,312
172075,5,99
172075,7,9
172075,8,8
172075,9,130
172075,10,26
172075,11,6
172075,12,113
172075,93,2
172075,211,1
172075,212,3
27758,5,15
27758,7,191
27758,8,170
27758,9,296
27758,11,18
27758,12,18
117534,3,27
117534,5,28
117534,7,197
117534,8,88
117534,9,281
117534,11,2
117534,12,42
117534,210,5
117534,211,12
117534,212,29
150263,3,66
150263,5,43
150263,7,150
150263,8,100
150263,9,289
150263,12,60
131664,3,200
131664,5,208
131664,8,72
131664,9,6
131664,11,106
131664,12,114
25860,5,34
25860,7,153
25860,8,188
25860,9,331
152037,3,75
152037,5,182
152037,7,100
152037,8,79
152037,9,246
152037,11,5
152037,12,15
152037,53,1
152037,211,5
90101,3,121
90101,5,257
90101,8,3
90101,9,266
90101,12,61
25929,3,22
25929,5,35
25929,7,150
25929,8,150
25929,9,331
25929,11,2
25929,12,14
152028,3,344
152028,5,33
152028,7,66
152028,9,14
152028,10,3
152028,12,246
90109,3,105
90109,5,276
90109,8,5
90109,9,271
90109,12,51
25952,5,29
25952,7,178
25952,8,142
25952,9,356
152057,3,192
152057,5,128
152057,7,104
152057,8,21
152057,9,138
152057,10,33
152057,12,91
91633,3,114
91633,5,429
91633,8,35
91633,9,131
83356,3,109
83356,5,460
83356,8,61
83356,9,30
83356,10,17
83356,11,3
83356,53,11
83356,210,3
83356,211,9
150174,3,84
150174,5,50
150174,7,124
150174,8,90
150174,9,203
150174,10,9
150174,11,24
150174,12,63
150174,53,8
150174,73,16
150174,93,11
150174,210,4
150174,211,7
150174,212,16
99168,3,113
99168,5,397
99168,9,181
99168,12,19
25374,3,127
25374,5,181
25374,7,60
25374,9,109
25374,10,5
25374,11,2
25374,12,191
25374,53,21
25374,93,3
25374,210,2
25374,211,3
25374,212,3
152029,3,229
152029,5,84
152029,7,81
152029,8,4
152029,9,119
152029,11,3
152029,12,185
101718,3,172
101718,5,528
101718,9,1
101718,12,2
31231,3,43
31231,5,41
31231,7,244
31231,8,41
31231,9,224
31231,11,3
31231,12,106
31231,53,2
31231,210,1
31231,211,5
171484,3,26
171484,5,204
171484,7,7
171484,8,148
171484,9,274
171484,11,4
171484,12,33
171484,53,4
171484,125,4
99152,5,621
99152,8,50
99152,9,38
34677,7,261
34677,8,121
34677,9,306
34677,12,6
34677,93,3
34677,211,2
34677,212,5
172002,5,310
172002,7,1
172002,8,136
172002,9,258
90121,3,15
90121,5,185
90121,8,33
90121,9,402
90121,12,72
40693,5,25
40693,8,200
40693,9,483
146721,5,344
146721,7,67
146721,8,67
146721,9,203
146721,11,8
146721,12,4
146721,93,1
146721,211,5
146721,212,3
54500,3,118
54500,5,61
54500,7,106
54500,8,78
54500,9,89
54500,10,3
54500,11,2
54500,12,249
99138,5,446
99138,8,33
99138,9,226
146652,5,356
146652,7,12
146652,8,78
146652,9,222
146652,10,31
146652,12,3
90223,3,30
90223,5,223
90223,8,27
90223,9,414
90223,12,12
30713,7,321
30713,8,51
30713,9,324
30713,12,4
30713,212,5
146750,3,48
146750,5,162
146750,7,54
146750,8,99
146750,9,278
146750,11,28
146750,12,31
146750,211,2
146750,212,9
91651,3,1
91651,5,415
91651,8,77
91651,9,169
91651,12,46
72581,3,12
72581,7,40
72581,8,332
72581,9,250
72581,10,1
72581,11,14
72581,12,34
72581,93,2
72581,211,6
72581,212,14
143799,5,408
143799,8,138
143799,9,164
101709,3,112
101709,5,442
101709,7,2
101709,10,147
73369,7,288
73369,8,62
73369,9,352
143821,5,420
143821,8,136
143821,9,144
90095,3,50
90095,5,244
90095,8,15
90095,9,376
90095,12,16
90095,53,7
74192,5,16
74192,7,172
74192,8,138
74192,9,331
74192,10,2
74192,11,16
74192,12,30
143858,5,379
143858,8,125
143858,9,202
105769,3,64
105769,5,33
105769,7,282
105769,8,19
105769,9,226
105769,11,3
105769,12,73
61171,9,270
61171,38,260
61171,58,102
61171,95,1
61171,98,21
61171,118,20
61171,125,27
61171,128,6
155749,3,116
155749,5,19
155749,7,1
155749,8,202
155749,9,64
155749,11,95
155749,12,211
110438,5,5
110438,7,281
110438,8,62
110438,9,350
110438,10,1
110438,12,4
110438,210,2
110438,212,5
74745,3,62
74745,5,84
74745,7,58
74745,8,367
74745,9,35
74745,10,12
74745,11,47
74745,12,26
74745,211,7
74745,212,6
154882,3,25
154882,5,79
154882,7,211
154882,8,62
154882,9,216
154882,11,5
154882,12,70
154882,53,8
154882,93,2
154882,211,9
154882,212,22
118222,3,15
118222,7,259
118222,8,109
118222,9,263
118222,12,19
118222,53,2
118222,83,12
118222,93,20
118222,211,4
118222,212,4
60459,3,18
60459,5,4
60459,7,25
60459,8,123
60459,9,467
60459,11,31
60459,12,34
60459,93,8
60459,212,2
154905,3,71
154905,5,2
154905,7,211
154905,8,95
154905,9,138
154905,10,2
154905,11,21
154905,12,167
129323,7,134
129323,8,104
129323,9,469
73382,3,239
73382,5,458
73382,53,9
154911,3,71
154911,7,191
154911,8,100
154911,9,131
154911,10,14
154911,11,21
154911,12,181
111969,7,210
111969,8,129
111969,9,366
77145,3,249
77145,5,117
77145,8,125
77145,9,170
77145,11,28
77145,12,4
77145,53,2
77145,93,1
77145,211,5
77145,212,3
155086,3,31
155086,5,17
155086,7,204
155086,8,27
155086,9,285
155086,11,13
155086,12,115
155086,210,3
155086,211,6
155086,212,2
114134,7,246
114134,8,78
114134,9,364
114134,11,7
114134,83,4
114134,211,2
114134,212,3
74674,3,80
74674,5,8
74674,7,290
74674,8,17
74674,9,215
74674,12,86
74674,53,1
74674,93,2
74674,212,10
181086,3,301
181086,5,139
181086,7,3
181086,8,4
181086,9,195
181086,10,12
181086,12,44
181086,53,1
181086,83,1
181086,212,4
118126,7,112
118126,8,102
118126,9,470
118126,11,1
118126,12,10
118126,83,4
118126,211,5
118126,212,3
76192,8,387
76192,9,317
181703,3,104
181703,5,145
181703,8,73
181703,9,260
181703,11,14
181703,12,66
181703,53,31
181703,83,5
181703,211,11
131272,7,300
131272,8,118
131272,9,291
76237,8,409
76237,9,298
182300,3,124
182300,5,300
182300,8,21
182300,9,253
182300,11,2
182300,53,8
182300,212,2
128152,3,116
128152,5,148
128152,8,30
128152,9,407
128152,11,5
58797,7,329
58797,8,158
58797,9,222
180045,3,116
180045,5,260
180045,8,22
180045,9,230
180045,11,47
180045,12,13
180045,53,16
114107,7,165
114107,8,103
114107,9,433
114107,11,1
114107,12,3
114107,212,3
77798,3,34
77798,5,14
77798,7,177
77798,8,32
77798,9,191
